id,date,customerId,productId,orderChannel,quantaty,unitPrice,discount,totalPrice
ORD000271,2025-08-28 06:47:26,CUS000150,PROD000017,Partner C,8,405.5,0.0,3244.0
ORD000272,2025-09-02 09:00:03,CUS000045,PROD000004,Messe,9,439.9,0.026,3856.16
ORD000273,2025-08-15 01:43:59,CUS000189,PROD000016,Partner D,6,741.45,0.13,3870.37
ORD000274,2025-05-01 14:59:18,CUS000127,PROD000020,Partner C,11,905.55,0.141,8556.54
ORD000275,2025-05-04 20:23:15,CUS000093,PROD000015,Onlineshop,9,834.88,0.109,6694.9
ORD000276,2025-05-31 06:53:28,CUS000021,PROD000005,Partner B,4,1086.81,0.028,4225.52
ORD000277,2025-06-20 21:22:40,CUS000199,PROD000006,Messe,6,619.05,0.129,3235.16
ORD000278,2025-12-12 08:07:03,CUS000189,PROD000017,Partner C,8,405.5,0.148,2763.89
ORD000279,2025-07-15 00:08:31,CUS000076,PROD000001,Partner D,9,1692.54,0.116,13465.85
ORD000280,2025-04-16 16:49:42,CUS000164,PROD000019,Interner Vertrieb,3,1669.62,0.0,5008.86
ORD000281,2025-12-17 02:00:49,CUS000152,PROD000004,Partner B,2,439.9,0.086,804.14
ORD000282,2025-03-30 02:48:07,CUS000160,PROD000017,Partner C,6,405.5,0.109,2167.8
ORD000283,2025-08-23 01:23:12,CUS000091,PROD000009,Partner C,4,993.94,0.054,3761.07
ORD000284,2025-07-09 15:36:42,CUS000187,PROD000002,Onlineshop,1,498.02,0.089,453.7
ORD000285,2025-09-12 22:57:31,CUS000096,PROD000008,Partner B,8,292.42,0.054,2213.03
ORD000286,2025-02-11 19:30:00,CUS000096,PROD000015,Partner A,9,834.88,0.037,7235.9
ORD000287,2025-07-23 17:43:52,CUS000075,PROD000007,Partner C,9,202.03,0.156,1534.62
ORD000288,2025-10-23 14:35:29,CUS000110,PROD000006,Partner D,2,619.05,0.091,1125.43
ORD000289,2025-05-21 02:44:38,CUS000082,PROD000001,Interner Vertrieb,9,1692.54,0.025,14852.04
ORD000290,2025-04-29 13:58:54,CUS000128,PROD000015,Interner Vertrieb,7,834.88,0.011,5779.87
ORD000291,2025-04-27 06:57:33,CUS000103,PROD000007,Messe,5,202.03,0.037,972.77
ORD000292,2025-01-24 10:59:53,CUS000133,PROD000017,Interner Vertrieb,7,405.5,0.037,2733.48
ORD000293,2025-01-07 10:03:14,CUS000144,PROD000002,Messe,9,498.02,0.087,4092.23
ORD000294,2025-04-09 19:12:06,CUS000139,PROD000009,Partner B,8,993.94,0.104,7124.56
ORD000295,2025-07-05 14:53:47,CUS000035,PROD000009,Partner D,6,993.94,0.104,5343.42
ORD000296,2025-06-03 02:29:35,CUS000112,PROD000013,Partner A,4,235.2,0.042,901.29
ORD000297,2025-08-23 17:48:09,CUS000170,PROD000006,Messe,1,619.05,0.126,541.05
ORD000298,2025-10-06 16:01:51,CUS000087,PROD000006,Partner A,6,619.05,0.141,3190.58
ORD000299,2025-01-26 12:24:24,CUS000119,PROD000020,Partner B,3,905.55,0.067,2534.63
ORD000300,2025-02-20 06:02:27,CUS000098,PROD000020,Partner B,6,905.55,0.028,5281.17
ORD000301,2025-11-05 20:29:47,CUS000081,PROD000003,Messe,6,292.75,0.085,1607.2
ORD000302,2025-05-30 23:02:08,CUS000138,PROD000017,Messe,4,405.5,0.188,1317.06
ORD000303,2025-07-22 03:09:52,CUS000082,PROD000017,Partner B,2,405.5,0.027,789.1
ORD000304,2025-12-23 04:29:35,CUS000136,PROD000012,Partner B,9,324.04,0.054,2758.88
ORD000305,2025-08-11 19:03:25,CUS000026,PROD000016,Onlineshop,2,741.45,0.083,1359.82
ORD000306,2025-11-24 15:04:43,CUS000003,PROD000015,Messe,3,834.88,0.107,2236.64
ORD000307,2025-06-29 06:03:48,CUS000059,PROD000013,Partner D,10,235.2,0.0,2352.0
ORD000308,2025-04-09 10:53:24,CUS000116,PROD000001,Messe,1,1692.54,0.145,1447.12
ORD000309,2025-01-15 08:44:42,CUS000131,PROD000017,Partner B,7,405.5,0.145,2426.92
ORD000310,2025-03-02 00:08:22,CUS000166,PROD000003,Partner A,1,292.75,0.059,275.48
ORD000311,2025-06-03 17:14:48,CUS000130,PROD000015,Partner A,11,834.88,0.215,7209.19
ORD000312,2025-09-28 02:50:16,CUS000145,PROD000004,Partner D,9,439.9,0.141,3400.87
ORD000313,2025-09-29 09:31:14,CUS000036,PROD000004,Partner C,11,439.9,0.139,4166.29
ORD000314,2025-09-08 19:18:42,CUS000086,PROD000018,Partner A,11,550.74,0.139,5216.06
ORD000315,2025-12-25 04:42:23,CUS000098,PROD000017,Partner B,1,405.5,0.138,349.54
ORD000316,2025-05-25 17:07:27,CUS000124,PROD000019,Partner C,5,1669.62,0.079,7688.6
ORD000317,2025-11-19 09:12:34,CUS000073,PROD000011,Interner Vertrieb,7,231.87,0.074,1502.98
ORD000318,2025-08-25 17:02:11,CUS000110,PROD000020,Interner Vertrieb,3,905.55,0.033,2627.0
ORD000319,2025-08-01 10:59:35,CUS000122,PROD000003,Messe,9,292.75,0.051,2500.38
ORD000320,2025-10-29 18:32:21,CUS000130,PROD000008,Partner B,8,292.42,0.064,2189.64
ORD000321,2025-11-17 00:53:11,CUS000162,PROD000014,Partner A,3,292.78,0.083,805.44
ORD000322,2025-09-04 10:38:24,CUS000027,PROD000001,Partner E,5,1692.54,0.16,7108.67
ORD000323,2025-03-11 22:11:35,CUS000165,PROD000014,Messe,7,292.78,0.0,2049.46
ORD000324,2025-12-23 20:13:39,CUS000199,PROD000002,Partner D,4,498.02,0.147,1699.24
ORD000325,2025-10-27 00:07:38,CUS000150,PROD000004,Partner B,5,439.9,0.029,2135.71
ORD000326,2025-10-23 15:38:24,CUS000068,PROD000019,Messe,3,1669.62,0.075,4633.2
ORD000327,2025-09-25 09:03:03,CUS000014,PROD000006,Partner C,9,619.05,0.044,5326.31
ORD000328,2025-07-23 08:19:47,CUS000098,PROD000001,Partner B,10,1692.54,0.173,13997.31
ORD000329,2025-01-06 19:12:37,CUS000023,PROD000017,Partner D,9,405.5,0.055,3448.78
ORD000330,2025-09-02 20:39:03,CUS000172,PROD000008,Partner E,7,292.42,0.106,1829.96
ORD000331,2025-08-30 22:01:55,CUS000193,PROD000019,Partner D,10,1669.62,0.109,14876.31
ORD000332,2025-05-08 08:08:29,CUS000115,PROD000001,Messe,2,1692.54,0.022,3310.61
ORD000333,2025-03-10 19:49:54,CUS000112,PROD000005,Partner D,7,1086.81,0.075,7037.09
ORD000334,2025-09-11 06:53:35,CUS000096,PROD000016,Messe,7,741.45,0.14,4463.53
ORD000335,2025-05-11 21:49:12,CUS000078,PROD000006,Partner C,11,619.05,0.036,6564.41
ORD000336,2025-12-27 11:41:22,CUS000061,PROD000008,Partner B,5,292.42,0.121,1285.19
ORD000337,2025-09-02 06:26:32,CUS000085,PROD000013,Partner C,9,235.2,0.063,1983.44
ORD000338,2025-09-09 14:42:36,CUS000183,PROD000016,Interner Vertrieb,11,741.45,0.138,7030.43
ORD000339,2025-05-13 18:36:01,CUS000071,PROD000003,Partner B,3,292.75,0.167,731.58
ORD000340,2025-08-15 13:58:23,CUS000085,PROD000019,Onlineshop,4,1669.62,0.0,6678.48
ORD000341,2025-02-03 14:55:41,CUS000050,PROD000012,Partner D,1,324.04,0.013,319.83
ORD000342,2025-04-03 09:37:21,CUS000140,PROD000016,Partner A,6,741.45,0.058,4190.68
ORD000343,2025-03-03 13:53:05,CUS000015,PROD000011,Partner C,4,231.87,0.153,785.58
ORD000344,2025-08-07 11:40:37,CUS000145,PROD000010,Partner A,1,616.11,0.107,550.19
ORD000345,2025-06-04 16:19:46,CUS000034,PROD000020,Messe,2,905.55,0.018,1778.5
ORD000346,2025-06-25 04:00:15,CUS000035,PROD000004,Interner Vertrieb,3,439.9,0.114,1169.25
ORD000347,2025-04-23 20:10:36,CUS000039,PROD000012,Partner D,9,324.04,0.034,2817.2
ORD000348,2025-10-02 08:47:36,CUS000183,PROD000002,Partner D,8,498.02,0.124,3490.12
ORD000349,2025-07-21 08:08:03,CUS000187,PROD000019,Partner C,7,1669.62,0.107,10436.79
ORD000350,2025-03-03 17:25:52,CUS000133,PROD000005,Partner B,11,1086.81,0.034,11548.44
ORD000351,2025-05-02 19:23:47,CUS000030,PROD000008,Partner B,4,292.42,0.077,1079.61
ORD000352,2025-05-23 20:54:56,CUS000132,PROD000007,Onlineshop,1,202.03,0.141,173.54
ORD000353,2025-03-26 19:35:41,CUS000143,PROD000014,Onlineshop,8,292.78,0.0,2342.24
ORD000354,2025-09-10 21:16:04,CUS000103,PROD000003,Onlineshop,4,292.75,0.095,1059.76
ORD000355,2025-12-12 08:56:15,CUS000163,PROD000018,Onlineshop,3,550.74,0.025,1610.91
ORD000356,2025-08-02 22:45:39,CUS000074,PROD000016,Partner A,9,741.45,0.079,6145.88
ORD000357,2025-12-19 15:12:55,CUS000055,PROD000019,Interner Vertrieb,10,1669.62,0.103,14976.49
ORD000358,2025-03-01 10:10:07,CUS000194,PROD000019,Messe,4,1669.62,0.181,5469.68
ORD000359,2025-04-09 13:49:59,CUS000060,PROD000018,Messe,4,550.74,0.079,2028.93
ORD000360,2025-09-30 02:01:42,CUS000024,PROD000020,Partner D,9,905.55,0.153,6903.01
ORD000361,2025-04-19 20:40:34,CUS000022,PROD000016,Partner D,11,741.45,0.038,7846.02
ORD000362,2025-03-09 17:59:44,CUS000172,PROD000008,Partner B,2,292.42,0.055,552.67
ORD000363,2025-06-17 16:29:51,CUS000032,PROD000001,Partner A,5,1692.54,0.109,7540.27
ORD000364,2025-10-16 17:55:44,CUS000095,PROD000017,Partner D,4,405.5,0.09,1476.02
ORD000365,2025-06-22 21:05:51,CUS000083,PROD000012,Messe,9,324.04,0.064,2729.71
ORD000366,2025-02-19 18:55:54,CUS000179,PROD000011,Partner C,5,231.87,0.062,1087.47
ORD000367,2025-01-27 06:17:22,CUS000003,PROD000005,Partner B,9,1086.81,0.147,8343.44
ORD000368,2025-06-24 23:40:05,CUS000070,PROD000012,Partner B,11,324.04,0.066,3329.19
ORD000369,2025-01-23 22:58:29,CUS000160,PROD000017,Interner Vertrieb,9,405.5,0.029,3543.66
ORD000370,2025-03-31 14:02:21,CUS000130,PROD000006,Partner C,2,619.05,0.037,1192.29
ORD000371,2025-07-15 12:39:57,CUS000088,PROD000001,Messe,9,1692.54,0.113,13511.55
ORD000372,2025-07-31 19:01:57,CUS000109,PROD000005,Messe,3,1086.81,0.193,2631.17
ORD000373,2025-04-26 20:13:25,CUS000059,PROD000014,Messe,4,292.78,0.054,1107.88
ORD000374,2025-05-03 22:04:28,CUS000077,PROD000005,Partner D,1,1086.81,0.187,883.58
ORD000375,2025-04-28 16:07:14,CUS000014,PROD000001,Partner C,1,1692.54,0.079,1558.83
ORD000376,2025-03-12 15:58:45,CUS000051,PROD000018,Messe,1,550.74,0.066,514.39
ORD000377,2025-11-02 03:40:10,CUS000139,PROD000016,Partner C,9,741.45,0.034,6446.17
ORD000378,2025-08-22 23:30:34,CUS000078,PROD000009,Messe,11,993.94,0.07,10168.01
ORD000379,2025-10-13 18:35:13,CUS000080,PROD000019,Onlineshop,8,1669.62,0.042,12795.97
ORD000380,2025-11-11 14:05:08,CUS000010,PROD000005,Partner B,5,1086.81,0.038,5227.56
ORD000381,2025-05-12 02:10:37,CUS000080,PROD000002,Partner C,5,498.02,0.0,2490.1
ORD000382,2025-08-11 14:53:20,CUS000124,PROD000015,Partner B,9,834.88,0.168,6251.58
ORD000383,2025-11-24 15:49:47,CUS000186,PROD000007,Partner A,3,202.03,0.133,525.48
ORD000384,2025-08-30 16:03:58,CUS000034,PROD000004,Partner B,3,439.9,0.094,1195.65
ORD000385,2025-01-17 09:56:15,CUS000121,PROD000001,Messe,7,1692.54,0.073,10982.89
ORD000386,2025-08-27 05:45:04,CUS000080,PROD000013,Onlineshop,9,235.2,0.08,1947.46
ORD000387,2025-06-30 02:07:55,CUS000053,PROD000020,Partner B,6,905.55,0.041,5210.53
ORD000388,2025-07-04 00:47:56,CUS000156,PROD000007,Partner B,2,202.03,0.023,394.77
ORD000389,2025-12-15 06:20:31,CUS000018,PROD000015,Partner D,1,834.88,0.116,738.03
ORD000390,2025-03-26 02:16:35,CUS000154,PROD000014,Partner C,2,292.78,0.067,546.33
ORD000391,2025-02-13 16:02:42,CUS000102,PROD000019,Partner C,1,1669.62,0.096,1509.34
ORD000392,2025-05-26 14:27:11,CUS000135,PROD000020,Partner E,10,905.55,0.0,9055.5
ORD000393,2025-08-29 23:03:12,CUS000173,PROD000018,Partner C,10,550.74,0.064,5154.93
ORD000394,2025-08-14 17:57:19,CUS000098,PROD000010,Partner A,9,616.11,0.022,5423.0
ORD000395,2025-09-18 06:24:16,CUS000045,PROD000009,Partner C,10,993.94,0.104,8905.7
ORD000396,2025-04-28 11:10:35,CUS000199,PROD000008,Partner B,8,292.42,0.13,2035.24
ORD000397,2025-05-28 01:43:55,CUS000035,PROD000010,Partner B,7,616.11,0.153,3652.92
ORD000398,2025-03-01 09:06:37,CUS000180,PROD000017,Partner B,3,405.5,0.049,1156.89
ORD000399,2025-02-09 22:42:36,CUS000114,PROD000002,Partner C,8,498.02,0.024,3888.54
ORD000400,2025-11-01 08:49:49,CUS000021,PROD000006,Messe,2,619.05,0.059,1165.05
ORD000401,2025-02-09 20:41:24,CUS000156,PROD000005,Onlineshop,2,1086.81,0.045,2075.81
ORD000402,2025-02-03 21:05:09,CUS000096,PROD000009,Partner D,11,993.94,0.102,9818.14
ORD000403,2025-05-28 16:46:26,CUS000044,PROD000005,Partner C,10,1086.81,0.01,10759.42
ORD000404,2025-10-02 23:04:27,CUS000080,PROD000018,Interner Vertrieb,3,550.74,0.0,1652.22
ORD000405,2025-11-17 07:28:23,CUS000056,PROD000020,Partner B,7,905.55,0.063,5939.5
ORD000406,2025-05-11 12:06:52,CUS000138,PROD000009,Messe,1,993.94,0.116,878.64
ORD000407,2025-11-10 15:06:24,CUS000151,PROD000017,Partner B,8,405.5,0.029,3149.92
ORD000408,2025-10-20 18:59:57,CUS000176,PROD000017,Partner C,7,405.5,0.122,2492.2
ORD000409,2025-10-12 05:01:40,CUS000180,PROD000012,Partner A,4,324.04,0.098,1169.14
ORD000410,2025-04-09 10:11:42,CUS000143,PROD000007,Messe,5,202.03,0.157,851.56
ORD000411,2025-05-14 08:18:42,CUS000055,PROD000003,Messe,10,292.75,0.04,2810.4
ORD000412,2025-07-07 08:41:31,CUS000043,PROD000010,Partner A,1,616.11,0.0,616.11
ORD000413,2025-03-13 22:17:04,CUS000050,PROD000002,Partner F,4,498.02,0.11,1772.95
ORD000414,2025-09-08 05:30:27,CUS000006,PROD000003,Interner Vertrieb,1,292.75,0.094,265.23
ORD000415,2025-09-25 18:13:18,CUS000161,PROD000016,Partner D,1,741.45,0.09,674.72
ORD000416,2025-02-20 04:24:28,CUS000062,PROD000002,Partner A,10,498.02,0.028,4840.75
ORD000417,2025-04-24 14:23:16,CUS000055,PROD000010,Partner A,1,616.11,0.119,542.79
ORD000418,2025-06-19 13:31:11,CUS000167,PROD000006,Interner Vertrieb,7,619.05,0.048,4125.35
ORD000419,2025-05-22 16:00:32,CUS000140,PROD000011,Messe,7,231.87,0.09,1477.01
ORD000420,2025-08-08 19:39:43,CUS000116,PROD000007,Messe,4,202.03,0.057,762.06
ORD000421,2025-02-14 23:33:22,CUS000031,PROD000015,Interner Vertrieb,2,834.88,0.098,1506.12
ORD000422,2025-09-27 22:32:31,CUS000074,PROD000006,Partner D,3,619.05,0.02,1820.01
ORD000423,2025-10-01 09:00:01,CUS000181,PROD000020,Partner B,8,905.55,0.105,6483.74
ORD000424,2025-04-16 01:49:12,CUS000034,PROD000009,Partner B,8,993.94,0.113,7053.0
ORD000425,2025-07-22 03:28:41,CUS000169,PROD000020,Messe,11,905.55,0.086,9104.4
ORD000426,2025-11-18 11:45:34,CUS000010,PROD000012,Interner Vertrieb,11,324.04,0.162,2987.0
ORD000427,2025-01-24 00:32:53,CUS000052,PROD000019,Partner D,6,1669.62,0.09,9116.13
ORD000428,2025-02-05 15:46:01,CUS000185,PROD000020,Partner B,10,905.55,0.126,7914.51
ORD000429,2025-01-17 08:54:26,CUS000078,PROD000003,Partner A,9,292.75,0.085,2410.8
ORD000430,2025-01-06 03:38:21,CUS000003,PROD000015,Partner C,11,834.88,0.121,8072.45
ORD000431,2025-06-20 07:58:15,CUS000185,PROD000002,Messe,9,498.02,0.003,4468.73
ORD000432,2025-10-16 00:10:25,CUS000161,PROD000002,Onlineshop,4,498.02,0.082,1828.73
ORD000433,2025-10-07 23:30:39,CUS000135,PROD000003,Partner A,1,292.75,0.024,285.72
ORD000434,2025-12-18 23:58:38,CUS000004,PROD000006,Messe,1,619.05,0.087,565.19
ORD000435,2025-10-10 07:08:05,CUS000167,PROD000015,Messe,10,834.88,0.099,7522.27
ORD000436,2025-12-19 03:52:54,CUS000048,PROD000010,Partner B,5,616.11,0.12,2710.88
ORD000437,2025-12-28 11:15:13,CUS000074,PROD000009,Partner B,2,993.94,0.104,1781.14
ORD000438,2025-07-26 23:25:50,CUS000079,PROD000001,Interner Vertrieb,6,1692.54,0.063,9515.46
ORD000439,2025-05-15 10:46:50,CUS000144,PROD000016,Partner B,7,741.45,0.042,4972.16
ORD000440,2025-11-06 14:23:37,CUS000166,PROD000006,Partner D,1,619.05,0.0,619.05
ORD000441,2025-04-28 23:10:57,CUS000004,PROD000009,Partner B,6,993.94,0.083,5468.66
ORD000442,2025-04-22 06:21:13,CUS000004,PROD000004,Interner Vertrieb,8,439.9,0.137,3037.07
ORD000443,2025-11-14 19:52:48,CUS000120,PROD000002,Partner B,5,498.02,0.085,2278.44
ORD000444,2025-09-02 13:32:23,CUS000119,PROD000004,Partner C,7,439.9,0.076,2845.27
ORD000445,2025-03-26 16:02:40,CUS000155,PROD000001,Partner C,10,1692.54,0.087,15452.89
ORD000446,2025-07-09 08:06:32,CUS000017,PROD000019,Partner E,6,1669.62,0.061,9406.64
ORD000447,2025-12-23 12:01:46,CUS000096,PROD000010,Interner Vertrieb,4,616.11,0.09,2242.64
ORD000448,2025-10-15 14:57:57,CUS000070,PROD000015,Partner C,7,834.88,0.06,5493.51
ORD000449,2025-01-06 18:34:23,CUS000182,PROD000019,Partner B,10,1669.62,0.035,16111.83
ORD000450,2025-10-23 12:37:58,CUS000097,PROD000016,Messe,9,741.45,0.076,6165.9
ORD000451,2025-08-14 03:43:24,CUS000008,PROD000004,Partner B,10,439.9,0.075,4069.08
ORD000452,2025-08-21 07:53:26,CUS000114,PROD000002,Interner Vertrieb,10,498.02,0.174,4113.65
ORD000453,2025-10-12 06:15:53,CUS000181,PROD000013,Interner Vertrieb,7,235.2,0.04,1580.54
ORD000454,2025-09-27 17:20:34,CUS000005,PROD000001,Partner B,5,1692.54,0.072,7853.39
ORD000455,2025-11-05 13:10:09,CUS000197,PROD000017,Partner A,7,405.5,0.067,2648.32
ORD000456,2025-04-17 07:34:47,CUS000047,PROD000013,Partner D,3,235.2,0.058,664.68
ORD000457,2025-12-14 12:03:24,CUS000040,PROD000004,Messe,2,439.9,0.106,786.54
ORD000458,2025-06-22 10:53:47,CUS000122,PROD000007,Partner B,11,202.03,0.192,1795.64
ORD000459,2025-06-25 11:20:25,CUS000135,PROD000017,Partner C,5,405.5,0.064,1897.74
ORD000460,2025-09-15 17:46:46,CUS000140,PROD000009,Onlineshop,4,993.94,0.106,3554.33
ORD000461,2025-03-17 09:00:40,CUS000094,PROD000004,Partner B,5,439.9,0.0,2199.5
ORD000462,2025-05-24 21:09:55,CUS000153,PROD000019,Interner Vertrieb,8,1669.62,0.06,12555.54
ORD000463,2025-03-12 14:20:28,CUS000028,PROD000001,Partner B,4,1692.54,0.158,5700.47
ORD000464,2025-12-03 17:38:27,CUS000171,PROD000010,Messe,9,616.11,0.077,5118.03
ORD000465,2025-03-17 21:06:08,CUS000077,PROD000004,Messe,7,439.9,0.105,2755.97
ORD000466,2025-02-01 05:43:35,CUS000175,PROD000009,Interner Vertrieb,10,993.94,0.049,9452.37
ORD000467,2025-11-27 18:59:11,CUS000049,PROD000013,Partner A,7,235.2,0.093,1493.28
ORD000468,2025-11-03 03:45:49,CUS000086,PROD000014,Onlineshop,8,292.78,0.162,1962.8
ORD000469,2025-12-01 13:24:31,CUS000054,PROD000010,Partner C,6,616.11,0.022,3615.33
ORD000470,2025-07-13 13:09:33,CUS000018,PROD000006,Onlineshop,8,619.05,0.189,4016.4
ORD000471,2025-12-24 13:23:23,CUS000027,PROD000016,Partner A,3,741.45,0.003,2217.68
ORD000472,2025-07-09 03:07:30,CUS000072,PROD000006,Messe,10,619.05,0.056,5843.83
ORD000473,2025-04-13 06:53:10,CUS000134,PROD000017,Onlineshop,10,405.5,0.038,3900.91
ORD000474,2025-07-27 18:03:58,CUS000122,PROD000010,Partner A,1,616.11,0.066,575.45
ORD000475,2025-01-29 23:29:31,CUS000105,PROD000018,Partner C,6,550.74,0.038,3178.87
ORD000476,2025-02-06 18:43:45,CUS000069,PROD000018,Interner Vertrieb,1,550.74,0.034,532.01
ORD000477,2025-01-12 12:42:41,CUS000071,PROD000003,Partner B,9,292.75,0.021,2579.42
ORD000478,2025-02-18 10:10:39,CUS000150,PROD000020,Partner D,2,905.55,0.112,1608.26
ORD000479,2025-01-08 17:05:26,CUS000187,PROD000015,Partner B,11,834.88,0.068,8559.19
ORD000480,2025-01-08 12:19:10,CUS000175,PROD000015,Partner D,2,834.88,0.055,1577.92
ORD000481,2025-08-22 06:06:13,CUS000117,PROD000004,Partner B,7,439.9,0.094,2789.85
ORD000482,2025-01-02 09:00:34,CUS000196,PROD000009,Partner F,2,993.94,0.005,1977.94
ORD000483,2025-08-20 16:13:12,CUS000032,PROD000019,Partner B,10,1669.62,0.095,15110.06
ORD000484,2025-11-25 07:01:13,CUS000109,PROD000017,Onlineshop,8,405.5,0.075,3000.7
ORD000485,2025-06-28 01:39:10,CUS000097,PROD000011,Partner A,6,231.87,0.077,1284.1
ORD000486,2025-09-20 09:22:05,CUS000001,PROD000009,Partner B,7,993.94,0.106,6220.08
ORD000487,2025-09-21 00:42:36,CUS000182,PROD000010,Partner C,7,616.11,0.162,3614.1
ORD000488,2025-05-29 22:22:13,CUS000174,PROD000018,Partner C,6,550.74,0.096,2987.21
ORD000489,2025-09-01 08:52:09,CUS000169,PROD000020,Partner C,10,905.55,0.07,8421.62
ORD000490,2025-02-21 04:23:21,CUS000108,PROD000013,Partner C,11,235.2,0.021,2532.87
ORD000491,2025-12-18 02:11:33,CUS000114,PROD000008,Messe,9,292.42,0.0,2631.78
ORD000492,2025-01-13 11:53:20,CUS000041,PROD000007,Partner A,9,202.03,0.086,1661.9
ORD000493,2025-10-31 03:25:39,CUS000008,PROD000017,Onlineshop,7,405.5,0.017,2790.25
ORD000494,2025-04-24 17:45:41,CUS000160,PROD000015,Partner C,9,834.88,0.0,7513.92
ORD000495,2025-11-14 16:10:54,CUS000030,PROD000020,Partner C,10,905.55,0.062,8494.06
ORD000496,2025-02-10 13:05:57,CUS000046,PROD000015,Partner D,3,834.88,0.092,2274.21
ORD000497,2025-10-17 22:21:30,CUS000105,PROD000001,Messe,3,1692.54,0.117,4483.54
ORD000498,2025-04-13 10:17:31,CUS000180,PROD000014,Partner C,1,292.78,0.133,253.84
ORD000499,2025-11-12 02:24:36,CUS000096,PROD000005,Messe,5,1086.81,0.124,4760.23
ORD000500,2025-11-25 23:53:04,CUS000061,PROD000011,Interner Vertrieb,4,231.87,0.125,811.54
ORD000501,2025-08-06 03:53:24,CUS000141,PROD000016,Partner D,2,741.45,0.007,1472.52
ORD000502,2025-10-22 04:21:15,CUS000089,PROD000002,Partner B,9,498.02,0.073,4154.98
ORD000503,2025-08-31 18:16:11,CUS000168,PROD000008,Partner B,3,292.42,0.109,781.64
ORD000504,2025-08-03 11:11:39,CUS000126,PROD000011,Partner C,8,231.87,0.082,1702.85
ORD000505,2025-10-11 11:54:44,CUS000061,PROD000018,Partner C,6,550.74,0.072,3066.52
ORD000506,2025-07-25 19:24:22,CUS000120,PROD000003,Partner B,5,292.75,0.081,1345.19
ORD000507,2025-12-26 00:43:47,CUS000172,PROD000001,Partner B,1,1692.54,0.092,1536.83
ORD000508,2025-10-30 12:22:29,CUS000190,PROD000011,Partner D,4,231.87,0.076,856.99
ORD000509,2025-08-27 22:38:36,CUS000121,PROD000016,Partner C,3,741.45,0.038,2139.82
ORD000510,2025-12-09 00:12:15,CUS000172,PROD000018,Partner B,1,550.74,0.0,550.74
ORD000511,2025-01-06 04:49:55,CUS000048,PROD000016,Partner A,5,741.45,0.07,3447.74
ORD000512,2025-09-11 17:11:57,CUS000059,PROD000010,Onlineshop,6,616.11,0.083,3389.84
ORD000513,2025-03-20 04:12:30,CUS000185,PROD000018,Onlineshop,2,550.74,0.082,1011.16
ORD000514,2025-07-28 18:26:42,CUS000011,PROD000006,Partner A,3,619.05,0.128,1619.43
ORD000515,2025-08-18 12:46:46,CUS000025,PROD000019,Partner B,11,1669.62,0.137,15849.7
ORD000516,2025-10-03 10:10:47,CUS000189,PROD000004,Partner B,6,439.9,0.075,2441.44
ORD000517,2025-12-20 01:06:20,CUS000046,PROD000013,Messe,4,235.2,0.075,870.24
ORD000518,2025-02-09 02:46:09,CUS000054,PROD000014,Onlineshop,9,292.78,0.109,2347.8
ORD000519,2025-02-03 13:43:23,CUS000034,PROD000003,Interner Vertrieb,5,292.75,0.101,1315.91
ORD000520,2025-07-01 19:41:29,CUS000084,PROD000010,Messe,4,616.11,0.058,2321.5
ORD000521,2025-05-12 10:23:25,CUS000135,PROD000006,Interner Vertrieb,2,619.05,0.113,1098.19
ORD000522,2025-04-10 16:04:34,CUS000062,PROD000001,Partner B,6,1692.54,0.073,9413.91
ORD000523,2025-11-01 09:51:12,CUS000057,PROD000014,Messe,10,292.78,0.074,2711.14
ORD000524,2025-01-20 01:25:11,CUS000093,PROD000008,Messe,2,292.42,0.102,525.19
ORD000525,2025-09-16 20:29:50,CUS000116,PROD000019,Onlineshop,7,1669.62,0.065,10927.66
ORD000526,2025-07-10 13:13:54,CUS000076,PROD000014,Partner C,3,292.78,0.085,803.68
ORD000527,2025-03-15 03:28:27,CUS000133,PROD000010,Partner B,9,616.11,0.095,5018.22
ORD000528,2025-04-03 05:16:41,CUS000076,PROD000017,Messe,11,405.5,0.121,3920.78
ORD000529,2025-01-17 11:21:26,CUS000163,PROD000009,Partner D,5,993.94,0.117,4388.25
ORD000530,2025-02-12 18:39:21,CUS000037,PROD000006,Partner B,8,619.05,0.093,4491.83
ORD000531,2025-04-06 02:35:16,CUS000188,PROD000011,Partner C,11,231.87,0.0,2550.57
ORD000532,2025-08-19 23:06:01,CUS000193,PROD000007,Messe,6,202.03,0.092,1100.66
ORD000533,2025-03-27 01:12:20,CUS000144,PROD000017,Messe,10,405.5,0.1,3649.5
ORD000534,2025-05-17 14:27:09,CUS000030,PROD000001,Partner D,8,1692.54,0.11,12050.88
ORD000535,2025-01-03 02:51:02,CUS000042,PROD000005,Onlineshop,11,1086.81,0.032,11572.35
ORD000536,2025-11-17 02:35:42,CUS000061,PROD000009,Interner Vertrieb,3,993.94,0.0,2981.82
